author,author_bio,author_gender,author_location,dailymotion_views,date,displayed_name,domain_url,engagement,external_author_id,external_id,external_provider,facebook_likes,facebook_shares,fluency_level,full_text,language,num_comments,num_followers,porn_level,post_type,reach,reply_to_author,reply_to_tweet_id,Sentiment,source_alexa_pageviews,source_alexa_unique_visitors,source_city,source_continent,source_country,source_country_code,source_name,source_region,source_type_detail,source_type_general,spam_level,tags_customer,tags_internal,title,trending_score,twitter_likes,twitter_shares,url,vkontakte_likes,vkontakte_shares,word_count,youtube_dislikes,youtube_likes,youtube_views,num_reposts,num_likes,official,outlier_author,outlier_text,sponsorship,HCP,topic,sentiment_positive,sentiment_negative,sentiment_neutral,key_content_text,sentiment
MarcoLDavila,"Duke MD, PhD (Immunology), NY/Cornell Internal Medicine Residency, MSKCC Medical Oncology Fellowship, now full time physician-scientist",,"Tampa, FL",,2020-05-11 13:17:33+00:00,Marco,http://twitter.com/,1.0,,1.2598350330550477e+18,,0.0,0.0,,#ASGCT20 Enjoying the Cell Therapy Workshop.  Thanks to all our speakers participating in the webinar format!  @ASGCTherapy,en,0.0,1097.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,1.0,https://twitter.com/MarcoLDavila/statuses/1259835033055047683,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,Thought Leadership,1.0,0.0,0.0,#ASGCT20 Enjoying the Cell Therapy Workshop.  Thanks to all our speakers participating in the webinar format!  @ASGCTherapy,false
CapitiniMD,Pediatric oncologist/researcher @UWMadison @UWCarbone #immunotherapy #NKcells #CARTcells #GVHD #childhoodcancer Tweets are my own; RTs don't imply endorsement,,"Madison, WI, USA",,2020-02-20 15:59:15+00:00,Christian Capitini,http://twitter.com/,6.0,,1.2305223089866383e+18,,0.0,0.0,,RT @hmgcoa2: #TCTM20 chronic gvhd biomarkers in children by @sophpacz # 1/2  still under investigation use of bm &gt; pbscs in children may co…,en,0.0,1587.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,3.0,3.0,https://twitter.com/CapitiniMD/statuses/1230522308986638336,0.0,0.0,,0.0,0.0,0.0,3.0,3.0,False,False,False,False,True,Financial Performance,0.0,0.0,1.0,RT @hmgcoa2: #TCTM20 chronic gvhd biomarkers in children by @sophpacz # 1/2  still under investigation use of bm &gt; pbscs in children may co…,true
abhinav_deol,MD,,"Detroit, MI",,2020-02-20 16:06:57+00:00,Abhinav Deol,http://twitter.com/,3.0,,1.2305242467718636e+18,,0.0,0.0,,#TCTM20 Dr. Christopher: no reccureent mutations associted with relapse in AML post transplant or chemo https://t.co/4NsrAIadYy,en,0.0,251.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,3.0,https://twitter.com/abhinav_deol/statuses/1230524246771863556,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,#TCTM20 Dr. Christopher: no reccureent mutations associted with relapse in AML post transplant or chemo https://t.co/4NsrAIadYy,true
abhinav_deol,MD,,"Detroit, MI",,2020-02-20 13:29:08+00:00,Abhinav Deol,http://twitter.com/,34.0,,1.2304845331721953e+18,,0.0,0.0,,RT @BldCancerDoc: Remembering pioneers of #BMT #CellTherapy field we lost in 2019 #TCTM20 https://t.co/wa30prSFFo,en,0.0,251.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,28.0,6.0,https://twitter.com/abhinav_deol/statuses/1230484533172195329,0.0,0.0,,0.0,0.0,0.0,6.0,28.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,RT @BldCancerDoc: Remembering pioneers of #BMT #CellTherapy field we lost in 2019 #TCTM20 https://t.co/wa30prSFFo,true
FranciscoMarty_,"Infectious diseases doctor who specializes in treating transplant and cancer patients, work at @BrighamWomens and @DanaFarber, @harvardmed.",,"Boston, MA",,2020-02-20 16:49:07+00:00,"Francisco Marty, MD",http://twitter.com/,17.0,,1.230534858692268e+18,,0.0,0.0,,"RT @PergamIC: Dr @monicaslavin noting that haploidentical patients have higher rates of DS-DNA viral infections, fungal and bacterial infec…",en,0.0,9990.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,12.0,5.0,https://twitter.com/FranciscoMarty_/statuses/1230534858692268032,0.0,0.0,,0.0,0.0,0.0,5.0,12.0,False,False,False,False,True,Side Effects,0.0,0.0,1.0,"RT @PergamIC: Dr @monicaslavin noting that haploidentical patients have higher rates of DS-DNA viral infections, fungal and bacterial infec…",true
abhinav_deol,MD,,"Detroit, MI",,2020-02-20 16:43:58+00:00,Abhinav Deol,http://twitter.com/,0.0,,1.230533565504508e+18,,0.0,0.0,,#TCTM20 Dr.Vago: HLA loss in Haplo vs cord. Post Haplo relapse  different donor haplo vs. BITE/CAR T cells https://t.co/rS9xfxetuq,en,0.0,251.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/abhinav_deol/statuses/1230533565504507908,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,#TCTM20 Dr.Vago: HLA loss in Haplo vs cord. Post Haplo relapse  different donor haplo vs. BITE/CAR T cells https://t.co/rS9xfxetuq,false
hemedoc,"UCSF hematology/BMT doc. Assoc Prof. Translational researcher interested in leukemia, MDS, MRD, post-HCT relapse, GVHD, & immune recon. Photos: pyknosis (IG)",,"San Francisco, CA",,2020-02-20 16:48:20+00:00,"Aaron Logan, MD, PhD, MPhil — DONATE BLOOD!",http://twitter.com/,1.0,,1.2305346631370465e+18,,0.0,0.0,,#TCTM20 Vago: non-genomic mechanisms of relapse include epigenetic silencing of MHC-II expression https://t.co/haqlQglFLT,ro,0.0,4813.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,1.0,https://twitter.com/hemedoc/statuses/1230534663137046530,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,#TCTM20 Vago: non-genomic mechanisms of relapse include epigenetic silencing of MHC-II expression https://t.co/haqlQglFLT,true
drjgauthier,"MD, MSc, Assistant Professor @fredhutch @UW focused on #CARTcell #immunotherapy #tcellrx 
Interests also include #rstats #bmtsm #epitwitter #bayes",,"Seattle, WA",,2020-02-20 15:47:41+00:00,Jordan Gauthier,http://twitter.com/,17.0,,1.2305193979675195e+18,,0.0,0.0,,"RT @PergamIC: Dr @monicaslavin noting that haploidentical patients have higher rates of DS-DNA viral infections, fungal and bacterial infec…",en,0.0,3295.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,12.0,5.0,https://twitter.com/drjgauthier/statuses/1230519397967519744,0.0,0.0,,0.0,0.0,0.0,5.0,12.0,False,False,False,False,True,Side Effects,0.0,0.0,1.0,"RT @PergamIC: Dr @monicaslavin noting that haploidentical patients have higher rates of DS-DNA viral infections, fungal and bacterial infec…",true
JJ_boelens,"Physician-scientist | Chief, Stem Cell Transplant & Cellular Therapies, MSK Kids | Memorial Sloan Kettering Cancer Center | Traveling around 🌍",,"New York, NY",,2020-02-20 23:46:04+00:00,Jaap J Boelens,http://twitter.com/,9.0,,1.2306397906489098e+18,,0.0,0.0,,Richard O’Reilly about results #TCD protocol @sloan_kettering comparing 2 chemo-based regimens with a TBI regimen!… https://t.co/9KakhikBua,en,0.0,1118.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,9.0,https://twitter.com/JJ_boelens/statuses/1230639790648909831,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,Richard O’Reilly about results #TCD protocol @sloan_kettering comparing 2 chemo-based regimens with a TBI regimen!… https://t.co/9KakhikBua,true
Prasshmehta,"Medical Oncologist,Hematoncologist and bone marrow transplant physician,
DM(AIIMS, Delhi)
Program Director- Leukemia/BMT( Asian Institute of Medical Sciences)",,,,2020-02-20 00:44:48+00:00,Prashant Mehta,http://twitter.com/,0.0,,1.230292180931162e+18,,0.0,0.0,,#TCTM20 Collaboration between east and west https://t.co/TSDEiJnHYJ,en,0.0,1065.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/Prasshmehta/statuses/1230292180931162112,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Collaboration,0.0,0.0,1.0,#TCTM20 Collaboration between east and west https://t.co/TSDEiJnHYJ,true
adrianabello,"pediatrician, pediatric hematologyst, mother adribello@hotmail.com",,,,2020-02-20 23:47:04+00:00,Adriana Bello,http://twitter.com/,23.0,,1.23064003844839e+18,,0.0,0.0,,RT @JJ_boelens: Richard O’Reilly about results #TCD protocol @sloan_kettering comparing 2 chemo-based regimens with a TBI regimen! #TCTM20…,en,0.0,1968.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,14.0,9.0,https://twitter.com/adrianabello/statuses/1230640038448390145,0.0,0.0,,0.0,0.0,0.0,9.0,14.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,RT @JJ_boelens: Richard O’Reilly about results #TCD protocol @sloan_kettering comparing 2 chemo-based regimens with a TBI regimen! #TCTM20…,true
Drroxmehran,"Interventional cardiologist, Professor of Medicine @mountsinaiNYC, trialist, outcomes researcher, wife and mother; opinions my own #ACCBOT @womenas1",,"Manhattan, NY",,2020-02-01 00:47:32+00:00,Roxana Mehran,http://twitter.com/,37.0,,1.223407501779067e+18,,0.0,0.0,,"RT @DeeDeeWangMD: Honored to be a part of 2020 @TCTConference PDC. Behind the scenes session planning, will be innovative #TCT2020 @crfhear…",en,0.0,9784.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,30.0,7.0,https://twitter.com/Drroxmehran/statuses/1223407501779066880,0.0,0.0,,0.0,0.0,0.0,7.0,30.0,False,False,False,False,True,Innovation,1.0,0.0,0.0,"RT @DeeDeeWangMD: Honored to be a part of 2020 @TCTConference PDC. Behind the scenes session planning, will be innovative #TCT2020 @crfhear…",false
Lyfebulb,"Founded by @KarinLyfebulb, MD, PhD. We work to improve quality of life for those living w/ chronic disease by supporting patient-driven innovation.",,"New York, USA",,2020-12-10 03:55:01+00:00,Lyfebulb,http://twitter.com/,0.0,,1.3368820833488364e+18,,0.0,0.0,,City of Hope Doctors Present Innovative Therapies to Better Treat Blood Cancers at American Society of Hematology V… https://t.co/Uzs6hILjKe,en,0.0,17196.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/Lyfebulb/statuses/1336882083348836356,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Innovation,1.0,0.0,0.0,City of Hope Doctors Present Innovative Therapies to Better Treat Blood Cancers at American Society of Hematology V… https://t.co/Uzs6hILjKe,true
drRajeshPatil86,"Clinical hematologist , hemato-oncologist and stem cell transplant physician
Proud GMCite/GSCite/CMCite",,Mumbai,,2020-02-24 03:52:28+00:00,Rajesh B Patil,http://twitter.com/,23.0,,1.2317889623788997e+18,,0.0,0.0,,"RT @satya_yadav: Why collaborate ? A great talk by #Horowitz 

Too few numbers BMT vs. breast cancer 

&gt;50% centres in USA too &lt;50 BMT annu…",en,0.0,173.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,20.0,3.0,https://twitter.com/drRajeshPatil86/statuses/1231788962378899457,0.0,0.0,,0.0,0.0,0.0,3.0,20.0,False,False,False,False,True,Collaboration,0.0,0.0,1.0,"RT @satya_yadav: Why collaborate ? A great talk by #Horowitz 

Too few numbers BMT vs. breast cancer 

&gt;50% centres in USA too &lt;50 BMT annu…",true
crfheart,CRF is a nonprofit dedicated to helping doctors improve survival and quality of life for people suffering from heart disease.,,"New York, NY",,2020-06-30 16:01:26+00:00,Cardiovascular Research Foundation,http://twitter.com/,2.0,,1.2779956703775007e+18,,0.0,0.0,,Calling all innovators! Do you have a novel technology for the diagnosis or treatment of heart disease? Submit to t… https://t.co/r8t7pwxro0,en,0.0,12239.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,2.0,https://twitter.com/crfheart/statuses/1277995670377500672,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,Calling all innovators! Do you have a novel technology for the diagnosis or treatment of heart disease? Submit to t… https://t.co/r8t7pwxro0,true
UrviShahMD,Oncologist and researcher on Myeloma service @sloan_kettering. Interested in nutrition for cancer and immune therapies. Views are my own,,"New York, NY",,2020-06-30 17:42:19+00:00,Urvi Shah,http://twitter.com/,12.0,,1.2780210571742167e+18,,0.0,0.0,,RT @BMTCTN: Thanks to all the workshop collaborators and @DrSarahHolstein for taking the lead on the summary article (again!).  And good ne…,en,0.0,1227.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,11.0,1.0,https://twitter.com/UrviShahMD/statuses/1278021057174216711,0.0,0.0,,0.0,0.0,0.0,1.0,11.0,False,False,False,False,True,Collaboration,1.0,0.0,0.0,RT @BMTCTN: Thanks to all the workshop collaborators and @DrSarahHolstein for taking the lead on the summary article (again!).  And good ne…,true
donlaz4u,"Medical Doctor| Public Health Specialist| CEO, @TalkHealth9ja| Founder, @TestrogenHub| Co-Founder @AfrYPoD | Producer, #TalkingHealthWithDrLaz| @MakeOurHospWork",,"Abuja, Nigeria",,2020-04-23 15:28:16+00:00,Laz Ude Eze,http://twitter.com/,58.0,,1.2533449501268623e+18,,0.0,0.0,,"RT @accountlabng: Join us Friday, 24th April here @accountlabng for the April edition of #TIF as we discuss the #COVID19 pandemic 

Special…",en,0.0,7624.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,34.0,24.0,https://twitter.com/donlaz4u/statuses/1253344950126862337,0.0,0.0,,0.0,0.0,0.0,24.0,34.0,False,False,False,False,True,Covid,0.0,0.0,1.0,"RT @accountlabng: Join us Friday, 24th April here @accountlabng for the April edition of #TIF as we discuss the #COVID19 pandemic 

Special…",true
Jon1Lang,"MD/PhD student @Penn
PhD in AAV gene therapy @lab_davidson",,"Philadelphia, PA",,2020-05-13 19:43:59+00:00,Jon Lang,http://twitter.com/,1.0,,1.260657058166104e+18,,0.0,0.0,,Happy to present a poster tonight from a collaboration with Homology Medicines. Abstract #600. In Vivo Transduction… https://t.co/gSZkyxgIjJ,en,0.0,46.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,1.0,https://twitter.com/Jon1Lang/statuses/1260657058166104064,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,Collaboration,1.0,0.0,0.0,Happy to present a poster tonight from a collaboration with Homology Medicines. Abstract #600. In Vivo Transduction… https://t.co/gSZkyxgIjJ,false
coughlin582,"Oncologist and immunologist, working on the cure with immunotherapy, and mom. Chief Medical Officer at Rubius Therapeutics in Cambridge, Mass. Tweets are my own",,United States,,2020-05-12 22:07:40+00:00,Christina Coughlin,http://twitter.com/,9.0,,1.2603308290221916e+18,,0.0,0.0,,"RT @rubius_tx: Today @ASGCTherapy, Rubius presented preclinical data showing that RTX-321 for the Tx of #HPV-positive #cancers can expand t…",en,0.0,209.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,7.0,2.0,https://twitter.com/coughlin582/statuses/1260330829022191618,0.0,0.0,,0.0,0.0,0.0,2.0,7.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"RT @rubius_tx: Today @ASGCTherapy, Rubius presented preclinical data showing that RTX-321 for the Tx of #HPV-positive #cancers can expand t…",true
dheeraj_insan,Senior Service Engineer in Transasia Bio-medicals Ltd./Blood Group (O+)/Die Hard Fan of Saint Dr. MSG Insan @Gurmeetramrahim 😍😍,,"Panipat, India",,2020-05-08 10:26:03+00:00,Dheeraj Bisht,http://twitter.com/,3.0,,1.2587047121421312e+18,,0.0,0.0,,"RT @Transasia_1: We have been leading many Thalassaemia awareness campaigns. Our hematology analyzers help in the screening.  
Let us advoc…",en,0.0,863.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,2.0,1.0,https://twitter.com/dheeraj_insan/statuses/1258704712142131200,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,"RT @Transasia_1: We have been leading many Thalassaemia awareness campaigns. Our hematology analyzers help in the screening.  
Let us advoc…",true
Transasia_1,"We are preferred partner to doctors and patients worldwide in meeting their needs for reliable, affordable and innovative medical diagnostic solutions.",,"Mumbai, India",,2020-05-08 05:14:24+00:00,Transasia Bio-Medicals,http://twitter.com/,1.0,,1.2586262818951496e+18,,0.0,0.0,,"We have been leading many Thalassaemia awareness campaigns. Our hematology analyzers help in the screening.  
Let u… https://t.co/xmgbMTLXNy",en,0.0,667.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,1.0,https://twitter.com/Transasia_1/statuses/1258626281895149568,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,"We have been leading many Thalassaemia awareness campaigns. Our hematology analyzers help in the screening.  
Let u… https://t.co/xmgbMTLXNy",true
SaskiaRudat,"Scientist in Leukaemia Research | Postdoctoral Fellow @sangerinstitute | Former PhD Student @DKFZ, @NCT_HD and @UniHeidelberg | Views are my own",,"Cambridge, England",,2020-05-12 12:53:08+00:00,"Saskia Rudat, PhD",http://twitter.com/,20.0,,1.260191276978393e+18,,0.0,0.0,,"RT @EHA_Hematology: #EHA25Virtual will take place on Jun 11-21! What can you expect? 

➡️Jun 11 – 14:  invited speakers, abstract presenter…",en,0.0,131.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,14.0,6.0,https://twitter.com/SaskiaRudat/statuses/1260191276978393088,0.0,0.0,,0.0,0.0,0.0,6.0,14.0,False,False,False,False,True,Thought Leadership,0.0,0.0,1.0,"RT @EHA_Hematology: #EHA25Virtual will take place on Jun 11-21! What can you expect? 

➡️Jun 11 – 14:  invited speakers, abstract presenter…",true
GCHPedsChair,Pediatric Chair and Physician in Chief- Golisano Children’s Hospital University of Rochester. “Helping every Child Reach their fullest Potential” peds Neph ASPN,,"Rochester, NY",,2020-05-12 16:53:27+00:00,patrick brophy,http://twitter.com/,15.0,,1.2602517537501512e+18,,0.0,0.0,,RT @callieshubin: Great morning sessions at the virtual #ASGCT20 learning about innovative methods to improve CAR-T technology and versatil…,en,0.0,1992.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,12.0,3.0,https://twitter.com/GCHPedsChair/statuses/1260251753750151170,0.0,0.0,,0.0,0.0,0.0,3.0,12.0,False,False,False,False,True,Innovation,1.0,0.0,0.0,RT @callieshubin: Great morning sessions at the virtual #ASGCT20 learning about innovative methods to improve CAR-T technology and versatil…,true
graham74GC,Lymphoma specialist at Oxford Cancer and Haematology centre. Haematologist and clinical trialist. Chair of UK Hodgkin and T-cell study groups.,,Opinions are mine,,2020-05-18 07:20:14+00:00,Graham Collins,http://twitter.com/,8.0,,1.2622818277016576e+18,,0.0,0.0,,"Phillips et al - @NCRI_partners INCA trial
• randomised trial in anthracycline unfit DLBCL 1L (1st ever?)
• RGCVP v… https://t.co/9HfkXG0MY0",en,0.0,6091.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,8.0,https://twitter.com/graham74GC/statuses/1262281827701657602,0.0,0.0,,0.0,0.0,0.0,8.0,0.0,False,False,False,False,True,Collaboration,0.0,0.0,1.0,"Phillips et al - @NCRI_partners INCA trial
• randomised trial in anthracycline unfit DLBCL 1L (1st ever?)
• RGCVP v… https://t.co/9HfkXG0MY0",false
hemedoc,"UCSF hematology/BMT doc. Assoc Prof. Translational researcher interested in leukemia, MDS, MRD, post-HCT relapse, GVHD, & immune recon. Photos: pyknosis (IG)",,"San Francisco, CA",,2020-02-22 16:08:48+00:00,"Aaron Logan, MD, PhD, MPhil — DONATE BLOOD!",http://twitter.com/,3.0,,1.2312494906460652e+18,,0.0,0.0,,#TCTM20 Gust: stereotypical MRI findings in pts with severe CAR-T associated ICANS: symmetric capsular white matter… https://t.co/eUVR4SCJe9,en,0.0,4813.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,3.0,https://twitter.com/hemedoc/statuses/1231249490646065153,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,False,False,False,False,True,Diagnostic Tools,0.0,0.0,1.0,#TCTM20 Gust: stereotypical MRI findings in pts with severe CAR-T associated ICANS: symmetric capsular white matter… https://t.co/eUVR4SCJe9,true
HindRafei,Hematology and Oncology Fellow at MD Anderson Cancer Center. #NKcellRx #immunoRx #immunology  Tweets are my own.,,"Houston, TX",,2020-02-22 11:29:20+00:00,Hind Rafei,http://twitter.com/,67.0,,1.2311791590634537e+18,,0.0,0.0,,RT @lab_rezvani: Congratulations to Dr. Uday Popat from the Department of Stem Cell Transplant @CancerMedMDA for being awarded the best abs…,en,0.0,935.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,53.0,14.0,https://twitter.com/HindRafei/statuses/1231179159063453696,0.0,0.0,,0.0,0.0,0.0,14.0,53.0,False,False,False,False,True,Innovation,1.0,0.0,0.0,RT @lab_rezvani: Congratulations to Dr. Uday Popat from the Department of Stem Cell Transplant @CancerMedMDA for being awarded the best abs…,true
Transplant_Doc,Stem Cell Transplant physician and clinical researcher at MD Anderson Cancer Center; special interest in myeloma. Opinions expressed are my own,,,,2020-02-22 17:32:46+00:00,Muzaffar Qazilbash,http://twitter.com/,67.0,,1.2312706202619494e+18,,0.0,0.0,,RT @lab_rezvani: Congratulations to Dr. Uday Popat from the Department of Stem Cell Transplant @CancerMedMDA for being awarded the best abs…,en,0.0,5455.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,53.0,14.0,https://twitter.com/Transplant_Doc/statuses/1231270620261949444,0.0,0.0,,0.0,0.0,0.0,14.0,53.0,False,False,False,False,True,Innovation,1.0,0.0,0.0,RT @lab_rezvani: Congratulations to Dr. Uday Popat from the Department of Stem Cell Transplant @CancerMedMDA for being awarded the best abs…,true
